,logFC,logCPM,F,PValue,FDR,gene_symbol,cell_type
DHX29,0.10973933764537909,5.528597213067093,0.25852501643983256,0.6180764537987911,0.8138165066580557,DHX29,NK_cells
AKIP1,0.2886118074293222,4.077529772408515,0.257820045715975,0.6185520642172333,0.8141904749375813,AKIP1,NK_cells
VEZF1,-0.12543213179749177,5.389815343609767,0.2946859358949049,0.6185722445111785,0.8141904749375813,VEZF1,NK_cells
RILPL2,0.16784420281125212,5.737802657592812,0.25775896773195806,0.6185933094936878,0.8141904749375813,RILPL2,NK_cells
ZNF813,-0.3872771887553013,2.565400371413633,0.2576704642008006,0.618653085943138,0.8141904749375813,ZNF813,NK_cells
UBE2V1,-0.1709234649581532,4.793176716938345,0.2570741911899447,0.6190561566011604,0.8146246184642842,UBE2V1,NK_cells
SCYL2,0.12894748419707378,4.30085805914993,0.26333814752783374,0.6194873391696467,0.8150956478257675,SCYL2,NK_cells
NME3,-0.09913750404221919,6.187620534120164,0.3704047880115291,0.6197988733395818,0.8152713206754549,NME3,NK_cells
L3MBTL3,-0.17263789923811268,4.3934137445616575,0.2558128915126831,0.6199107323662525,0.8152713206754549,L3MBTL3,NK_cells
ZNF470,-0.5030334961943234,1.674559564085698,0.33906542890761593,0.6200892938507534,0.8152713206754549,ZNF470,NK_cells
USP27X,-0.5045421151100459,2.2496918506432726,0.28791413786535847,0.6200892957278799,0.8152713206754549,USP27X,NK_cells
DHX9,0.11718872341107338,5.849295802817604,0.2555050462697593,0.6201197138923783,0.8152713206754549,DHX9,NK_cells
THOC5,-0.1904055577263188,3.720392712124036,0.29486759463309153,0.6203389481558964,0.8152713206754549,THOC5,NK_cells
TSR1,-0.21384707904075587,3.9436145014332014,0.41460356857459607,0.6203389481734739,0.8152713206754549,TSR1,NK_cells
IER3IP1,0.09442712891103389,6.000538909346561,0.25515176414611673,0.6203597370469949,0.8152713206754549,IER3IP1,NK_cells
TRIOBP,-0.20178319555689608,3.379849309651182,0.2549939827890971,0.6204670031737961,0.8152713206754549,TRIOBP,NK_cells
GUF1,0.20007639636084862,3.6528565039489393,0.4115796590465261,0.6206901708990363,0.8152713206754549,GUF1,NK_cells
NATD1,-0.3369862545664845,2.001497819689949,0.2820126006669337,0.6207593626915546,0.8152713206754549,NATD1,NK_cells
FAM221A,-0.3600119494988712,2.690512678960847,0.3186698017266099,0.6207593627361415,0.8152713206754549,FAM221A,NK_cells
AC018755.3,-0.3508979440679387,1.8793992821569236,0.3218207252931287,0.6207593634191306,0.8152713206754549,AC018755.3,NK_cells
PAN2,-0.35940876628170165,2.148637860497972,0.26862103686672856,0.6207593634337375,0.8152713206754549,PAN2,NK_cells
CAPN10-DT,-0.385392430959925,2.261567696277305,0.2835859805284052,0.6207593641785094,0.8152713206754549,CAPN10-DT,NK_cells
FBXO9,0.1083646685507933,5.688909374188148,0.341441318167063,0.6207928519968087,0.8152713206754549,FBXO9,NK_cells
CCS,0.10171174436662858,5.16585808611321,0.25423400516790673,0.6209842562380555,0.8154264714404857,CCS,NK_cells
MIB1,-0.16105710289876832,4.366033089173172,0.2766001073125692,0.6215858521772,0.815960268606086,MIB1,NK_cells
TRAPPC6B,-0.13793391326426094,4.940478087049828,0.2533053428684573,0.621617649133065,0.815960268606086,TRAPPC6B,NK_cells
TBC1D22B,0.31681326750856464,2.3242909061155537,0.2726706532416471,0.6217250504045942,0.815960268606086,TBC1D22B,NK_cells
CCDC117,0.15574318955789776,4.099635640651061,0.4299459418907657,0.6217325511399213,0.815960268606086,CCDC117,NK_cells
CASTOR3,0.28357011976680735,2.6568783195452337,0.2531008419865537,0.6217573259701901,0.815960268606086,CASTOR3,NK_cells
MADD,-0.17217510037884562,3.830546475801293,0.25188826906249584,0.6225869987944764,0.8169527583803965,MADD,NK_cells
NCOA5,-0.23292860381783062,3.268148588813604,0.27805690963131374,0.6229025151362527,0.8171950333101446,NCOA5,NK_cells
MRPL45P2,-0.311191635758556,2.572075971782845,0.25140483776612615,0.6229184782213177,0.8171950333101446,MRPL45P2,NK_cells
BAG6,-0.17484547549243534,4.19814032801596,0.4042110589241149,0.6233037774865318,0.8176041300442072,BAG6,NK_cells
ITPR2,-0.14788342690925785,5.057162319165544,0.2506376661571039,0.6234453400306452,0.8176504361634902,ITPR2,NK_cells
TRIM23,0.17509457585811578,4.375087866320594,0.31881034039703443,0.6235971356824155,0.8176504361634902,TRIM23,NK_cells
OAZ2,0.174958243138818,4.353418745010245,0.3815197925420358,0.6235971357417418,0.8176504361634902,OAZ2,NK_cells
NPEPL1,-0.29182971700021504,2.410905738423144,0.2502616286978843,0.6237039588181833,0.8176504361634902,NPEPL1,NK_cells
RPAP3,0.18476048110195173,5.499893086400283,0.2500197948779798,0.6238704089633655,0.8176504361634902,RPAP3,NK_cells
RAB33B,0.18691717567292956,4.120956412661515,0.4126160686871274,0.6239675482555508,0.8176504361634902,RAB33B,NK_cells
TCTA,0.2154147017631675,3.4372976215738165,0.4047686254608438,0.623967548495686,0.8176504361634902,TCTA,NK_cells
ATPAF1,0.21147526188239346,4.092544294334079,0.2955795968667509,0.62396754860088,0.8176504361634902,ATPAF1,NK_cells
CUTC,0.12509495403012785,5.041308150939723,0.37464202295850857,0.6240002520011398,0.8176504361634902,CUTC,NK_cells
MCRIP1,0.11061078357566186,5.639529445252258,0.24954156612503192,0.6241998649691999,0.8178157147860147,MCRIP1,NK_cells
ATF7,-0.17810333935830625,3.741593765595098,0.2518668697781563,0.6243609641664724,0.8178894771147138,ATF7,NK_cells
MAP3K1,-0.22979517352655401,5.593693082038501,0.24924679392811372,0.6244031345052762,0.8178894771147138,MAP3K1,NK_cells
MFSD9,-0.38956292834569417,1.8497397209818336,0.25009339942361686,0.6246593329287518,0.8180325214084544,MFSD9,NK_cells
RPS18P9,-0.40095394861770817,2.0623687193097258,0.25141659542866956,0.6246593350809033,0.8180325214084544,RPS18P9,NK_cells
WDR36,-0.15134992737397168,4.508855171392563,0.2866366066397119,0.6247482752170562,0.8180527415489218,WDR36,NK_cells
AGPAT3,0.17283174020493414,4.103257765033792,0.32264744693874303,0.6248904126607457,0.8181426059186095,AGPAT3,NK_cells
NBPF12,-0.24863101256737638,3.145167053643004,0.24825008577346247,0.625091570715667,0.8183097132516318,NBPF12,NK_cells
SRPRB,0.16869612017054472,4.713616531557776,0.2481404838996224,0.625167380019457,0.818312706058633,SRPRB,NK_cells
RNF2,0.1839847189128774,4.018071074639081,0.41357233294809337,0.6254416495137686,0.8185002551104682,RNF2,NK_cells
RNASE6,-0.5379022803776004,1.5953930181750648,0.2476749364499369,0.625489624597183,0.8185002551104682,RNASE6,NK_cells
SRSF3,-0.09288056453194694,7.993590910546936,0.24761479391436947,0.6255312821176678,0.8185002551104682,SRSF3,NK_cells
NSRP1,0.103015698988848,6.127808741510604,0.2471730345193373,0.6258374606268058,0.8187774674737648,NSRP1,NK_cells
USP39,-0.154651384162276,4.461922555914069,0.29100112532766026,0.6259524467890999,0.8187774674737648,USP39,NK_cells
HIPK1,0.10409473623843708,5.550197062902888,0.2608326218504992,0.6259638338485413,0.8187774674737648,HIPK1,NK_cells
ATPAF2,0.23108948873591492,2.885358994577486,0.24653001806664757,0.6262837441864731,0.8190910841720467,ATPAF2,NK_cells
LSM14B,0.18718193267267663,3.852844963077706,0.2464335175559872,0.6263507832334492,0.8190910841720467,LSM14B,NK_cells
LDOC1,0.4398914608084274,2.496943456892527,0.2461255195967127,0.6265648603714318,0.8191794014753748,LDOC1,NK_cells
SSBP1,0.07010086526935144,7.645646996818761,0.24612457002226373,0.6265655206432943,0.8191794014753748,SSBP1,NK_cells
MYDGF,0.09101102605184658,6.245828463854002,0.24581825353825965,0.6267785967047281,0.8193617314216143,MYDGF,NK_cells
MEX3C,-0.12721830897180153,4.513272083962233,0.3144836651482065,0.6271727989330649,0.8197807694803302,MEX3C,NK_cells
DMWD,-0.22023541089559334,2.838180288951781,0.24499331457511986,0.6273532616633821,0.8199203619438049,DMWD,NK_cells
NR3C2,0.44346105319797097,3.094084203755257,0.3112843615731258,0.6276409622499749,0.8199549845369858,NR3C2,NK_cells
SLC35G1,0.45239911841763986,2.6412637829241152,0.3322904224575475,0.6276409623048586,0.8199549845369858,SLC35G1,NK_cells
LINC01569,0.45540420101795626,1.7706803460656249,0.24584514897113344,0.6276409637938182,0.8199549845369858,LINC01569,NK_cells
PRKD3,0.1310253231662424,5.061341306796668,0.2445205501767346,0.6276831446242609,0.8199549845369858,PRKD3,NK_cells
TRMT6,-0.16331472667712635,4.713891828430069,0.2984736755999584,0.6277481063108405,0.8199549845369858,TRMT6,NK_cells
FAM126A,0.19397320827667178,3.9585242790224333,0.2440031921847239,0.6280446031371285,0.8202382848289169,FAM126A,NK_cells
S100A8,-0.5004775072079661,3.332914283576321,0.24382715934982485,0.6281677003249108,0.8202382848289169,S100A8,NK_cells
PCGF6,-0.242721549632227,3.265762748616632,0.3519478799143501,0.6282597823802988,0.8202382848289169,PCGF6,NK_cells
GCC1,-0.26532354548082565,3.066965901712722,0.36495230086445396,0.6282597824048981,0.8202382848289169,GCC1,NK_cells
VTI1A,-0.15040697740834086,4.726596561560725,0.2444884398125075,0.6283842379946775,0.8202527165492612,VTI1A,NK_cells
AL592494.3,0.5471022113190696,2.2106952690791863,0.3267621699631956,0.6284182312682435,0.8202527165492612,AL592494.3,NK_cells
OR2A25,0.3310126997215759,1.9089561806651798,0.24281483979669788,0.6288766852394629,0.8206489767937397,OR2A25,NK_cells
FBXL12,-0.20234365080914285,3.6484949220722016,0.2690924183831449,0.6290512913390613,0.8206489767937397,FBXL12,NK_cells
ABHD18,-0.20956507586824438,3.5963638973345904,0.4461877323332379,0.6290512915091305,0.8206489767937397,ABHD18,NK_cells
RCE1,-0.23091262643305518,3.4453141332565123,0.39407029293318485,0.6290512915252195,0.8206489767937397,RCE1,NK_cells
MEF2C,-0.2598009937275678,2.091514985318587,0.2425016615142165,0.629096397171039,0.8206489767937397,MEF2C,NK_cells
MFSD12,0.24408093426797522,3.809165444263039,0.440848168882709,0.6292821977322337,0.8206489767937397,MFSD12,NK_cells
AC083798.2,-0.2854395173204953,3.447466703336352,0.26083754720367824,0.6294467368722623,0.8206489767937397,AC083798.2,NK_cells
METTL22,-0.2994624200455256,2.385817597187468,0.25107459946544997,0.6294467368934671,0.8206489767937397,METTL22,NK_cells
BAHD1,-0.2945621284523125,2.7262072102098642,0.30708452697458993,0.6294467372759072,0.8206489767937397,BAHD1,NK_cells
ORAI2,0.1474671004290942,4.6486509643820915,0.2419851496818229,0.6294591477886933,0.8206489767937397,ORAI2,NK_cells
UBE2T,0.23700950544438484,3.61840913272624,0.241632385022295,0.6297071763325642,0.8208304745088614,UBE2T,NK_cells
AC016831.6,0.42703674270657654,1.86666939843254,0.24157739528912878,0.6297458600028003,0.8208304745088614,AC016831.6,NK_cells
FGFBP3,0.28487084706305715,3.189095433736401,0.24088343512930147,0.6302345153720963,0.8213141529030052,FGFBP3,NK_cells
MS4A6A,-0.4966395754061119,2.355990590770114,0.24084085579671216,0.6302645264999611,0.8213141529030052,MS4A6A,NK_cells
FAM192A,0.13475615247532444,5.084961151433324,0.4869012250718967,0.630465876720834,0.8214267909391485,FAM192A,NK_cells
NSG1,-0.44560243322810145,4.3547198548028545,0.24050896123114987,0.6304985691817742,0.8214267909391485,NSG1,NK_cells
PRR14,-0.24244903566636974,3.9865701229795847,0.24037051901017464,0.6305962544773254,0.8214579017243248,PRR14,NK_cells
GPR157,-0.7572595952662043,1.8268078958494314,0.2401839328081137,0.6307279660475184,0.8215039924009113,GPR157,NK_cells
CTSD,0.09873019207784176,6.284382917197448,0.2401112986165531,0.6307792559800709,0.8215039924009113,CTSD,NK_cells
IL12RB2,-0.3040253870631971,1.9681009067369752,0.23955502968933964,0.6311723821068165,0.8219198096231272,IL12RB2,NK_cells
GALNT7,0.22043108928248958,3.9282102764416487,0.2390431311478632,0.6315346555481403,0.822295357539869,GALNT7,NK_cells
CALR,-0.09918142284941535,7.534075680083702,0.2386843914523563,0.6317888267502368,0.8225062881728257,CALR,NK_cells
SKI,-0.17284940589242734,4.136163901194687,0.23860592468017122,0.6318444531785857,0.8225062881728257,SKI,NK_cells
TMOD3,-0.06837579439814742,6.621992343943255,0.24331274386033794,0.6322062256805138,0.8228809837240227,TMOD3,NK_cells
GAA,0.38203567792768045,2.317125216979219,0.23754919398982408,0.6325947034190137,0.8231983719435039,GAA,NK_cells
IP6K2,0.12231810203646833,4.953200276172271,0.30104860164614605,0.6325979941808435,0.8231983719435039,IP6K2,NK_cells
SUMO2,-0.05665015149283666,8.915431424988876,0.2371639716322492,0.6328687191731504,0.8234543891041809,SUMO2,NK_cells
YES1,-0.18980872527841855,3.0548678675672556,0.2659829656370255,0.6329930244491884,0.8235198553032691,YES1,NK_cells
OGFRL1,0.22951930202905813,3.337287446634371,0.2362048734822149,0.6335521521726576,0.8241318555299407,OGFRL1,NK_cells
CBX5,0.11485924664271853,5.706696603904869,0.2361197296915349,0.6336129074311322,0.8241318555299407,CBX5,NK_cells
C19ORF12,0.1366743611737616,4.256585070516678,0.3141125651267417,0.6336855722933722,0.8241318555299407,C19ORF12,NK_cells
DYM,-0.16462287756410524,4.150910443832179,0.23579686256347834,0.6338434169132819,0.8242408260596832,DYM,NK_cells
NAA25,-0.2274296843749936,4.202307054473902,0.2356737753451684,0.633931346269266,0.824258864950576,NAA25,NK_cells
VOPP1,0.12676595018985437,5.0419174959015685,0.23553257690225712,0.6340322489366937,0.8242937659929216,VOPP1,NK_cells
TMEM50A,0.07139933826732368,7.541851128215843,0.2353773507776744,0.6341432195281651,0.8243417464784487,TMEM50A,NK_cells
LMTK2,0.3011490047291869,2.925173900590619,0.3803854229106859,0.634320512639012,0.8244759203167352,LMTK2,NK_cells
STAG3L2,-0.21875512164809738,3.9714661478186466,0.23476362644307072,0.6345824159815501,0.8247200245066152,STAG3L2,NK_cells
TBXAS1,-0.2525583728113676,2.4152123621988335,0.23448910808673262,0.6347790997026876,0.8247261392374869,TBXAS1,NK_cells
ZNF778,0.28949335984164265,2.338456920132576,0.2344477609020864,0.6348087360773818,0.8247261392374869,ZNF778,NK_cells
LACTB2-AS1,0.788408093528775,2.178509869470055,0.23444680800353254,0.6348094191237691,0.8247261392374869,LACTB2-AS1,NK_cells
PSMD9,0.1431131695013406,4.8395449189503745,0.23412516075219972,0.635040077660651,0.8249295126474143,PSMD9,NK_cells
PKD2,-0.3704267510684117,2.1955628416722672,0.23397188979579614,0.6351500601965632,0.8249760963925484,PKD2,NK_cells
IL23A,-0.5160590162013566,4.049141704090469,0.2337717607092594,0.6352937342229703,0.8250169769399563,IL23A,NK_cells
RCC1,-0.3221500988164756,2.615643181461122,0.23372156063312977,0.6353297852068613,0.8250169769399563,RCC1,NK_cells
UAP1,-0.1943141649440329,3.9097125949259866,0.23353156714364895,0.6354662719221809,0.8250769471626156,UAP1,NK_cells
UBE3A,0.10603381869667514,5.837949641853509,0.2729240449428281,0.6355242289330731,0.8250769471626156,UBE3A,NK_cells
MATN1-AS1,-0.4419378333846918,2.2022943887476547,0.23328418111802288,0.6356440916429839,0.8251363121047831,MATN1-AS1,NK_cells
RNASEH2C,0.11541261712947604,6.555748569722383,0.23276138477897515,0.6360202610678983,0.8255283388554762,RNASEH2C,NK_cells
MDGA1,-0.3718929993947869,2.362212035531478,0.23256513394312664,0.6361616057423538,0.82561551678083,MDGA1,NK_cells
MOB1B,-0.22343538404046664,3.1536194260786554,0.2842172411666536,0.636566003088621,0.8260440263934187,MOB1B,NK_cells
PRPF4,-0.1564592000818883,4.338307910294678,0.36412274833016917,0.6366734085441623,0.8260870875607981,PRPF4,NK_cells
PDCL,0.12887760315761304,4.899418662032465,0.3137022816315418,0.6368345684641431,0.8261998772591109,PDCL,NK_cells
DNAJB6,-0.06601237548184119,7.0101270506051865,0.22998887901898324,0.638024000306846,0.8274164414490663,DNAJB6,NK_cells
AC019205.1,-0.4216743667753822,1.857078536634413,0.22992866164148118,0.638067686456792,0.8274164414490663,AC019205.1,NK_cells
RCC1L,-0.18348896145079746,3.6335158528607363,0.25685024017636776,0.638315967760111,0.8274164414490663,RCC1L,NK_cells
SPRYD3,-0.19939007559492586,3.7336765996097916,0.22956571373120513,0.6383311462131385,0.8274164414490663,SPRYD3,NK_cells
AC002094.4,0.43033388096388103,1.6572817696000302,0.22933785111986354,0.6384966811273756,0.8274164414490663,AC002094.4,NK_cells
LIG1,0.2159605071678502,3.959300837432883,0.2292154920282332,0.6385856131942063,0.8274164414490663,LIG1,NK_cells
AC119396.1,0.6506708694751016,2.45650812493776,0.2291154878916214,0.6386583192724999,0.8274164414490663,AC119396.1,NK_cells
ZNF841,-0.2977075525458631,2.4136585852097263,0.2290179179333134,0.6387292745938846,0.8274164414490663,ZNF841,NK_cells
GLT8D1,0.14606070792099066,4.83022239958554,0.3991580357585171,0.6387522665064088,0.8274164414490663,GLT8D1,NK_cells
AFF1,0.141225712981651,4.985103811472559,0.3789789693291404,0.63875226654096,0.8274164414490663,AFF1,NK_cells
ADA,0.17844311930519996,4.397404257299058,0.22877432292867758,0.6389065048290692,0.8274164414490663,ADA,NK_cells
CCT6P1,0.36848037154669316,2.122159924449266,0.22875540502346603,0.6389202736538941,0.8274164414490663,CCT6P1,NK_cells
HIST1H2AC,-0.10139746747705242,5.177660966646065,0.2287120341378035,0.6389518425045084,0.8274164414490663,HIST1H2AC,NK_cells
PTAR1,0.1288012922160348,5.0864388178867,0.3825622295943659,0.6390215295903141,0.8274164414490663,PTAR1,NK_cells
ZNF26,0.14749562313356715,4.570761292987365,0.24683028228002699,0.6390467730935201,0.8274164414490663,ZNF26,NK_cells
NUDT4,0.15039912690273285,4.665285233505475,0.34103531757707245,0.6390467731529454,0.8274164414490663,NUDT4,NK_cells
CDK11A,0.15296782286105512,4.148696945705935,0.3298695724828814,0.6390467733305913,0.8274164414490663,CDK11A,NK_cells
PATJ,-0.38144798245614453,3.708188545602546,0.2284465234868001,0.6391451836315325,0.8274164414490663,PATJ,NK_cells
BLVRA,-0.15699040787533272,4.763769493967805,0.2666627550309816,0.6391847766018933,0.8274164414490663,BLVRA,NK_cells
GPBP1,0.07220856329336552,7.494448198532794,0.22814055111479853,0.6393681611809954,0.8275575804098707,GPBP1,NK_cells
AC004865.2,-0.20637098366449858,2.364122692736543,0.2278531943212625,0.6395777413755285,0.8277314372216761,AC004865.2,NK_cells
DUSP10,0.187359838909311,3.12578813179573,0.2277524988047287,0.6396512211629501,0.8277314372216761,DUSP10,NK_cells
DCTN5,-0.18166880213430997,4.07009893362941,0.2273773351002883,0.6399251638160304,0.8278164445462649,DCTN5,NK_cells
RPS27AP16,-0.17094746665546373,5.2463627876665795,0.22722168733132833,0.6400388991707278,0.8278164445462649,RPS27AP16,NK_cells
GDPD1,0.32902858770131965,1.870550430651335,0.2738662792950882,0.6401109116106,0.8278164445462649,GDPD1,NK_cells
BST2,0.07300158701123245,8.046538784790872,0.22707870111680437,0.6401434249507056,0.8278164445462649,BST2,NK_cells
TCEANC,-0.33616419526655333,2.900948923381844,0.22706063345849065,0.6401566356687862,0.8278164445462649,TCEANC,NK_cells
FTX,-0.12622549707283948,5.991197678898356,0.22659308060993982,0.6404987276495347,0.8278164445462649,FTX,NK_cells
DMAC1,-0.1470570675727716,5.816212201086533,0.22635330304789097,0.6406743339010094,0.8278164445462649,DMAC1,NK_cells
MINDY1,-0.642094696029227,2.1665350838508957,0.2544064279909111,0.6407216546427834,0.8278164445462649,MINDY1,NK_cells
DOCK9-DT,-0.6477395185504948,1.4514757392791626,0.2482866667391039,0.6407216597337134,0.8278164445462649,DOCK9-DT,NK_cells
CTBP1,-0.12973145903140595,4.372019623783883,0.23277500295212267,0.6408027287579374,0.8278164445462649,CTBP1,NK_cells
AL162578.1,-0.26367958537133784,2.892418281033768,0.22617744717322807,0.6408031988881188,0.8278164445462649,AL162578.1,NK_cells
